timestep,consumption_eur,consumption_sib,price_eur,price_sib
2006-09-24 05:00,65524,18488,172.56,0.00
2006-09-24 06:00,66074,18751,192.12,0.00
2006-09-24 07:00,66548,19004,197.22,0.00
2006-09-24 08:00,68405,19223,204.38,0.00
2006-09-24 09:00,70160,19611,240.24,0.00
2006-09-24 10:00,70723,19838,392.36,0.00
2006-09-24 11:00,70942,19885,401.09,0.00
2006-09-24 12:00,70707,19883,394.70,0.00
2006-09-24 13:00,70580,19793,392.92,0.00
2006-09-24 14:00,70270,19789,394.16,0.00
2006-09-24 15:00,70283,19755,442.97,0.00
2006-09-24 16:00,70838,19789,446.23,0.00
2006-09-24 17:00,71831,19906,465.49,0.00
2006-09-24 18:00,73219,20080,473.39,0.00
2006-09-24 19:00,77565,20418,938.22,0.00
2006-09-24 20:00,77315,20859,780.68,0.00
2006-09-24 21:00,76266,21219,835.95,0.00
2006-09-24 22:00,72564,20797,601.38,0.00
2006-09-24 23:00,70204,19868,476.09,0.00
2006-09-25 00:00,67436,19200,447.51,0.00
2006-09-25 01:00,66064,18774,390.55,0.00
2006-09-25 02:00,65317,18541,308.35,0.00
2006-09-25 03:00,65402,18430,126.31,0.00
2006-09-25 04:00,66322,18464,155.07,0.00
2006-09-25 05:00,68901,18779,426.80,0.00
2006-09-25 06:00,73059,19283,515.48,0.00
2006-09-25 07:00,76620,19986,586.89,0.00
2006-09-25 08:00,79774,20590,585.48,44.23
2006-09-25 09:00,81386,21027,732.33,41.09
2006-09-25 10:00,81384,21198,736.63,40.86
2006-09-25 11:00,80774,21080,611.30,43.36
2006-09-25 12:00,79909,20883,590.84,0.00
2006-09-25 13:00,79806,20812,691.64,0.00
2006-09-25 14:00,78979,20766,634.58,43.93
2006-09-25 15:00,77986,20718,588.81,0.00
2006-09-25 16:00,77186,20705,569.25,44.00
2006-09-25 17:00,76817,20709,566.49,44.22
2006-09-25 18:00,77596,20800,578.51,44.27
2006-09-25 19:00,81758,20901,604.53,0.00
2006-09-25 20:00,82161,21265,607.63,40.99
2006-09-25 21:00,80136,21687,562.61,40.75
2006-09-25 22:00,75130,21267,523.62,41.12
2006-09-25 23:00,71898,20227,477.46,189.14
2006-09-26 00:00,68842,19463,352.04,0.00
2006-09-26 01:00,67279,18991,287.28,0.00
2006-09-26 02:00,66499,18739,109.57,0.00
2006-09-26 03:00,66541,18675,112.19,0.00
2006-09-26 04:00,67585,18704,124.14,0.00
2006-09-26 05:00,70124,18955,436.15,0.00
2006-09-26 06:00,74121,19505,522.59,45.30
2006-09-26 07:00,77115,20215,577.07,44.40
2006-09-26 08:00,80172,20754,602.06,43.34
2006-09-26 09:00,81766,21169,596.49,42.79
2006-09-26 10:00,81667,21331,743.24,39.25
2006-09-26 11:00,80968,21243,570.16,39.31
2006-09-26 12:00,79955,21050,553.73,42.27
2006-09-26 13:00,80084,20973,556.16,42.76
2006-09-26 14:00,79037,20961,554.02,43.07
2006-09-26 15:00,78076,20930,571.95,43.00
2006-09-26 16:00,77108,20908,562.84,43.20
2006-09-26 17:00,76914,20875,550.50,43.23
2006-09-26 18:00,77812,20953,569.90,42.24
2006-09-26 19:00,81535,21124,732.89,41.30
2006-09-26 20:00,82319,21564,738.00,41.12
2006-09-26 21:00,79976,21760,582.37,37.71
2006-09-26 22:00,75053,21307,507.92,63.51
2006-09-26 23:00,71570,20313,467.54,44.80
2006-09-27 00:00,68777,19492,367.65,0.00
2006-09-27 01:00,67341,19017,259.60,0.00
2006-09-27 02:00,66435,18765,108.13,0.00
2006-09-27 03:00,66503,18631,108.17,0.00
2006-09-27 04:00,67676,18743,124.13,0.00
2006-09-27 05:00,70269,19053,426.28,0.00
2006-09-27 06:00,74091,19604,492.46,0.00
2006-09-27 07:00,76734,20265,565.15,41.58
2006-09-27 08:00,79712,20884,569.10,40.66
2006-09-27 09:00,81274,21259,564.64,39.51
2006-09-27 10:00,81066,21375,573.82,39.08
2006-09-27 11:00,80391,21312,606.63,38.96
2006-09-27 12:00,79569,21104,573.88,39.11
2006-09-27 13:00,79552,20967,566.95,39.15
2006-09-27 14:00,78798,20963,564.91,39.77
2006-09-27 15:00,77956,20945,577.14,39.77
2006-09-27 16:00,77266,20918,573.74,39.94
2006-09-27 17:00,76792,20872,568.09,40.18
2006-09-27 18:00,77950,20963,582.38,40.62
2006-09-27 19:00,82081,21208,"1,006.76",39.47
2006-09-27 20:00,82353,21674,944.34,39.63
2006-09-27 21:00,80064,21805,623.57,43.44
2006-09-27 22:00,75028,21251,524.88,40.12
2006-09-27 23:00,71733,20336,468.40,40.80
2006-09-28 00:00,69483,19912,383.00,43.64
2006-09-28 01:00,68110,19501,265.63,0.00
2006-09-28 02:00,67338,19240,251.63,0.00
2006-09-28 03:00,67478,19161,107.88,0.00
2006-09-28 04:00,68538,19207,318.83,0.00
2006-09-28 05:00,71068,19484,448.44,0.00
2006-09-28 06:00,74966,20064,517.74,46.48
2006-09-28 07:00,78735,20748,590.94,246.54
2006-09-28 08:00,80423,21328,568.06,45.72
2006-09-28 09:00,81914,21682,746.53,45.56
2006-09-28 10:00,81794,21888,961.24,43.19
2006-09-28 11:00,81027,21825,623.82,43.02
2006-09-28 12:00,79919,21715,660.59,43.19
2006-09-28 13:00,80059,21543,717.79,43.31
2006-09-28 14:00,79222,21548,715.80,43.29
2006-09-28 15:00,78442,21438,659.72,43.24
2006-09-28 16:00,77538,21310,585.01,45.76
2006-09-28 17:00,77802,21272,592.45,45.99
2006-09-28 18:00,79333,21401,615.33,42.42
2006-09-28 19:00,82568,21812,666.77,42.78
2006-09-28 20:00,83121,22234,723.90,39.95
2006-09-28 21:00,80576,22209,647.56,43.99
2006-09-28 22:00,75780,21611,563.74,40.51
2006-09-28 23:00,72222,20767,468.32,237.15
2006-09-29 00:00,69579,19798,397.47,0.00
2006-09-29 01:00,67854,19362,106.58,0.00
2006-09-29 02:00,66938,19165,109.51,0.00
2006-09-29 03:00,66959,19090,131.83,0.00
2006-09-29 04:00,68026,19096,163.49,0.00
2006-09-29 05:00,70796,19387,445.28,0.00
2006-09-29 06:00,75544,19980,568.13,51.01
2006-09-29 07:00,78933,20629,643.61,241.46
2006-09-29 08:00,81705,21221,709.83,50.29
2006-09-29 09:00,82009,21637,616.41,49.53
2006-09-29 10:00,82002,21726,758.58,49.37
2006-09-29 11:00,81209,21686,603.97,73.57
2006-09-29 12:00,80350,21525,612.88,50.32
2006-09-29 13:00,80459,21344,635.54,50.55
2006-09-29 14:00,79676,21342,612.17,50.67
2006-09-29 15:00,78729,21243,606.13,50.69
2006-09-29 16:00,77841,21167,578.76,50.92
2006-09-29 17:00,77759,21117,575.30,50.88
2006-09-29 18:00,79271,21191,578.93,51.01
2006-09-29 19:00,83069,21449,603.65,243.14
2006-09-29 20:00,83097,22088,592.48,234.36
2006-09-29 21:00,80711,22125,587.55,241.21
2006-09-29 22:00,76078,21599,586.28,233.69
2006-09-29 23:00,72305,20767,501.29,218.71
2006-09-30 00:00,69346,19771,394.82,0.00
2006-09-30 01:00,67742,19263,367.61,0.00
2006-09-30 02:00,66577,19050,328.94,0.00
2006-09-30 03:00,66281,18962,307.44,0.00
2006-09-30 04:00,66577,18924,331.63,0.00
2006-09-30 05:00,67433,18956,367.85,0.00
2006-09-30 06:00,68607,19268,353.32,0.00
2006-09-30 07:00,70701,19539,395.17,0.00
2006-09-30 08:00,72950,19994,464.78,0.00
2006-09-30 09:00,73775,20412,457.90,0.00
2006-09-30 10:00,74242,20588,471.70,0.00
2006-09-30 11:00,73941,20544,465.47,0.00
2006-09-30 12:00,73462,20428,454.49,0.00
2006-09-30 13:00,73034,20419,455.89,0.00
2006-09-30 14:00,72664,20387,495.37,0.00
2006-09-30 15:00,72660,20310,501.60,0.00
2006-09-30 16:00,72943,20335,494.04,0.00
2006-09-30 17:00,73534,20374,506.17,0.00
2006-09-30 18:00,75248,20568,564.16,0.00
2006-09-30 19:00,79319,20847,640.20,0.00
2006-09-30 20:00,79344,21312,725.77,42.90
2006-09-30 21:00,77539,21508,625.05,40.72
2006-09-30 22:00,73882,20986,624.03,43.38
2006-09-30 23:00,70177,20287,491.20,0.00
2006-10-01 00:00,68260,19684,364.68,0.00
2006-10-01 01:00,66690,19199,265.42,0.00
2006-10-01 02:00,65729,18959,129.67,0.00
2006-10-01 03:00,65310,18800,131.13,0.00
2006-10-01 04:00,65550,18850,133.69,0.00
2006-10-01 05:00,66233,18911,158.31,0.00
2006-10-01 06:00,67328,19142,165.68,0.00
2006-10-01 07:00,67718,19453,129.17,0.00
2006-10-01 08:00,69430,19763,132.04,0.00
2006-10-01 09:00,71108,20165,339.90,40.88
2006-10-01 10:00,71869,20410,353.64,0.00
2006-10-01 11:00,71955,20392,355.91,0.00
2006-10-01 12:00,71667,20349,351.56,44.24
2006-10-01 13:00,71505,20276,362.03,44.59
2006-10-01 14:00,71372,20252,361.16,44.64
2006-10-01 15:00,71547,20184,350.14,45.66
2006-10-01 16:00,72285,20239,380.64,44.60
2006-10-01 17:00,73123,20368,391.19,44.54
2006-10-01 18:00,75135,20640,408.20,44.18
2006-10-01 19:00,78928,20985,462.19,43.23
2006-10-01 20:00,79400,21400,449.83,0.00
2006-10-01 21:00,77673,21514,468.29,0.00
2006-10-01 22:00,73732,20986,428.41,0.00
2006-10-01 23:00,70957,20196,393.51,0.00
2006-10-02 00:00,68361,19661,327.45,0.00
2006-10-02 01:00,66878,19204,106.84,0.00
2006-10-02 02:00,65847,18981,107.30,0.00
2006-10-02 03:00,65976,18834,108.12,0.00
2006-10-02 04:00,67283,18867,137.10,0.00
2006-10-02 05:00,70083,19205,348.13,27.50
2006-10-02 06:00,74438,19781,407.05,27.37
2006-10-02 07:00,78728,20432,462.53,26.93
2006-10-02 08:00,80905,21104,468.67,26.07
2006-10-02 09:00,82793,21507,481.60,28.36
2006-10-02 10:00,82694,21604,498.90,253.42
2006-10-02 11:00,82037,21519,533.14,251.35
2006-10-02 12:00,81008,21364,525.46,249.41
2006-10-02 13:00,81277,21312,510.01,249.55
2006-10-02 14:00,80569,21314,526.77,249.38
2006-10-02 15:00,79692,21239,520.25,247.75
2006-10-02 16:00,79194,21238,509.01,248.86
2006-10-02 17:00,78937,21121,469.87,248.40
2006-10-02 18:00,80311,21285,509.34,249.36
2006-10-02 19:00,84428,21606,634.92,258.16
2006-10-02 20:00,84328,22050,565.76,236.32
2006-10-02 21:00,81625,21988,533.12,30.87
2006-10-02 22:00,76513,21414,476.69,229.23
2006-10-02 23:00,72758,20503,409.92,0.00
2006-10-03 00:00,69449,19891,329.17,236.44
2006-10-03 01:00,68101,19432,106.01,231.73
2006-10-03 02:00,67249,19165,109.17,231.22
2006-10-03 03:00,67245,19149,111.25,228.94
2006-10-03 04:00,68541,19282,129.88,228.85
2006-10-03 05:00,70920,19545,344.57,235.51
2006-10-03 06:00,75055,20035,459.73,240.55
2006-10-03 07:00,79240,20618,487.33,241.58
2006-10-03 08:00,82245,21200,542.55,239.87
2006-10-03 09:00,82827,21588,473.97,241.39
2006-10-03 10:00,82996,21737,461.63,102.93
2006-10-03 11:00,82169,21683,510.77,31.34
2006-10-03 12:00,81204,21456,514.20,236.28
2006-10-03 13:00,81272,21390,490.50,236.20
2006-10-03 14:00,80430,21389,509.34,236.32
2006-10-03 15:00,79736,21307,498.16,235.16
2006-10-03 16:00,79347,21300,469.07,236.14
2006-10-03 17:00,79180,21257,467.95,236.72
2006-10-03 18:00,81955,21367,548.12,241.17
2006-10-03 19:00,84855,21688,563.64,241.88
2006-10-03 20:00,84334,22058,542.28,33.60
2006-10-03 21:00,81587,22112,532.86,63.73
2006-10-03 22:00,76481,21522,479.22,33.99
2006-10-03 23:00,72715,20696,396.12,34.32
2006-10-04 00:00,70462,19943,331.41,0.00
2006-10-04 01:00,68971,19487,106.30,0.00
2006-10-04 02:00,68071,19277,109.29,0.00
2006-10-04 03:00,68225,19202,125.43,0.00
2006-10-04 04:00,69399,19320,145.90,0.00
2006-10-04 05:00,72005,19645,354.15,0.00
2006-10-04 06:00,76207,20183,462.68,0.00
2006-10-04 07:00,80180,20858,542.52,0.00
2006-10-04 08:00,83070,21383,639.58,0.00
2006-10-04 09:00,84017,21734,579.90,0.00
2006-10-04 10:00,84390,21866,536.51,24.87
2006-10-04 11:00,83228,21823,539.28,26.89
2006-10-04 12:00,82705,21667,578.36,24.84
2006-10-04 13:00,82751,21622,562.54,0.00
2006-10-04 14:00,82038,21597,587.97,0.00
2006-10-04 15:00,81372,21562,579.71,0.02
2006-10-04 16:00,80801,21479,552.89,0.02
2006-10-04 17:00,80742,21529,535.25,0.00
2006-10-04 18:00,82334,21729,581.44,9.47
2006-10-04 19:00,85388,21980,623.27,10.10
2006-10-04 20:00,85465,22373,596.05,9.54
2006-10-04 21:00,82528,22368,583.36,0.00
2006-10-04 22:00,77504,21796,500.73,0.00
2006-10-04 23:00,73841,20995,445.77,0.01
2006-10-05 00:00,69947,20100,286.51,0.00
2006-10-05 01:00,68497,19761,245.43,0.00
2006-10-05 02:00,67556,19494,0.06,0.00
2006-10-05 03:00,67673,19431,106.59,0.00
2006-10-05 04:00,68784,19492,125.86,0.00
2006-10-05 05:00,71119,19823,351.82,0.00
2006-10-05 06:00,75573,20480,438.42,0.00
2006-10-05 07:00,79448,21122,547.96,0.00
2006-10-05 08:00,81792,21621,549.58,0.00
2006-10-05 09:00,83508,21939,576.73,0.00
2006-10-05 10:00,83872,22091,517.35,0.00
2006-10-05 11:00,83150,22015,516.64,0.00
2006-10-05 12:00,82338,21830,515.92,0.00
2006-10-05 13:00,82515,21817,526.55,0.00
2006-10-05 14:00,82115,21822,514.56,0.00
2006-10-05 15:00,81213,21833,509.69,0.00
2006-10-05 16:00,80700,21806,497.77,0.00
2006-10-05 17:00,80642,21801,507.65,0.00
2006-10-05 18:00,82686,22055,553.87,9.50
2006-10-05 19:00,84959,22257,561.35,9.45
2006-10-05 20:00,84777,22554,559.28,8.93
2006-10-05 21:00,81700,22512,516.13,0.00
2006-10-05 22:00,76835,21961,475.43,0.00
2006-10-05 23:00,73044,21150,381.34,0.00
2006-10-06 00:00,71536,20276,426.24,0.00
2006-10-06 01:00,70097,19929,333.76,0.00
2006-10-06 02:00,69320,19747,290.98,0.00
2006-10-06 03:00,69232,19715,282.14,0.00
2006-10-06 04:00,70358,19692,366.67,0.00
2006-10-06 05:00,72877,19969,444.34,0.00
2006-10-06 06:00,77270,20513,520.76,0.00
2006-10-06 07:00,80661,21250,543.87,0.00
2006-10-06 08:00,83871,21748,537.91,27.21
2006-10-06 09:00,85526,22082,601.39,28.52
2006-10-06 10:00,85753,22191,534.79,31.87
2006-10-06 11:00,84684,22125,539.18,29.50
2006-10-06 12:00,84037,21933,532.16,29.36
2006-10-06 13:00,84093,21892,505.84,28.81
2006-10-06 14:00,83398,21848,561.74,28.29
2006-10-06 15:00,82635,21806,557.29,28.21
2006-10-06 16:00,82130,21752,539.68,0.00
2006-10-06 17:00,82287,21801,515.41,0.04
2006-10-06 18:00,84055,21999,517.89,0.04
2006-10-06 19:00,86496,22303,560.24,0.06
2006-10-06 20:00,86054,22580,571.85,28.15
2006-10-06 21:00,83088,22399,562.43,29.17
2006-10-06 22:00,78158,21753,517.68,29.27
2006-10-06 23:00,74270,20971,445.40,0.00
2006-10-07 00:00,71622,20530,415.26,0.00
2006-10-07 01:00,69834,20112,339.99,0.00
2006-10-07 02:00,68857,19898,319.46,0.00
2006-10-07 03:00,68298,19837,299.79,0.00
2006-10-07 04:00,68823,20018,317.20,0.00
2006-10-07 05:00,69649,20185,374.41,0.00
2006-10-07 06:00,71272,20498,400.83,0.00
2006-10-07 07:00,72539,20855,397.09,0.00
2006-10-07 08:00,75389,21237,411.55,0.00
2006-10-07 09:00,76397,21633,412.10,0.00
2006-10-07 10:00,77044,21918,421.20,0.00
2006-10-07 11:00,76853,21893,422.73,0.00
2006-10-07 12:00,76176,21836,411.17,0.00
2006-10-07 13:00,75852,21707,413.61,0.00
2006-10-07 14:00,75412,21668,400.27,0.00
2006-10-07 15:00,75206,21643,405.09,0.00
2006-10-07 16:00,75888,21609,429.09,0.00
2006-10-07 17:00,77898,21736,502.68,0.00
2006-10-07 18:00,80212,22088,528.00,0.00
2006-10-07 19:00,82389,22367,575.41,0.00
2006-10-07 20:00,81347,22673,550.58,0.00
2006-10-07 21:00,79400,22576,508.89,0.00
2006-10-07 22:00,75591,22047,483.25,0.00
2006-10-07 23:00,71795,21460,430.58,0.00
2006-10-08 00:00,70233,21049,408.36,0.00
2006-10-08 01:00,68240,20593,294.74,0.00
2006-10-08 02:00,67171,20320,265.92,0.00
2006-10-08 03:00,67116,20254,271.88,0.00
2006-10-08 04:00,67357,20244,274.42,0.00
2006-10-08 05:00,68202,20360,335.89,0.00
2006-10-08 06:00,69841,20638,349.75,0.00
2006-10-08 07:00,70242,20977,325.94,0.00
2006-10-08 08:00,72092,21321,301.06,0.00
2006-10-08 09:00,73886,21720,409.50,0.00
2006-10-08 10:00,73899,21986,337.69,0.00
2006-10-08 11:00,73902,22011,331.86,0.00
2006-10-08 12:00,73594,21913,343.36,0.00
2006-10-08 13:00,73555,21827,392.31,0.00
2006-10-08 14:00,73295,21804,390.49,0.00
2006-10-08 15:00,73499,21809,416.57,0.00
2006-10-08 16:00,74461,21839,422.68,0.00
2006-10-08 17:00,76834,22043,430.87,0.00
2006-10-08 18:00,79896,22348,476.31,0.00
2006-10-08 19:00,82560,22652,533.34,0.00
2006-10-08 20:00,81702,22953,511.69,10.07
2006-10-08 21:00,79507,22826,501.30,9.94
2006-10-08 22:00,75367,22377,449.54,0.07
2006-10-08 23:00,72375,21579,443.33,0.00
2006-10-09 00:00,70253,20952,411.74,0.00
2006-10-09 01:00,68908,20482,320.81,0.00
2006-10-09 02:00,67902,20250,302.05,0.00
2006-10-09 03:00,67954,20217,296.03,0.00
2006-10-09 04:00,69396,20305,369.94,0.00
2006-10-09 05:00,71852,20587,418.13,0.00
2006-10-09 06:00,76873,21165,461.35,0.00
2006-10-09 07:00,81357,22008,515.23,0.01
2006-10-09 08:00,83787,22665,578.73,331.41
2006-10-09 09:00,85347,23060,527.92,334.96
2006-10-09 10:00,85630,23150,543.02,350.82
2006-10-09 11:00,84986,23044,734.96,351.61
2006-10-09 12:00,84006,22908,653.89,351.17
2006-10-09 13:00,84283,22838,594.88,350.06
2006-10-09 14:00,83805,22908,590.80,349.84
2006-10-09 15:00,82862,22900,548.32,350.16
2006-10-09 16:00,82668,22907,543.67,350.34
2006-10-09 17:00,82781,23007,569.31,351.18
2006-10-09 18:00,84741,23263,601.37,350.72
2006-10-09 19:00,87082,23486,603.53,354.15
2006-10-09 20:00,86413,23712,558.47,355.78
2006-10-09 21:00,83276,23524,528.50,354.73
2006-10-09 22:00,78209,22869,498.44,321.18
2006-10-09 23:00,74310,21995,421.04,0.06
2006-10-10 00:00,72171,21359,397.20,0.01
2006-10-10 01:00,70508,20837,312.83,0.00
2006-10-10 02:00,69713,20600,270.90,0.00
2006-10-10 03:00,69610,20540,262.14,0.00
2006-10-10 04:00,70778,20615,307.76,0.00
2006-10-10 05:00,72968,20885,366.12,0.00
2006-10-10 06:00,77866,21552,463.70,0.00
2006-10-10 07:00,81136,22266,515.83,0.04
2006-10-10 08:00,84524,22832,553.91,0.09
2006-10-10 09:00,86158,23174,556.70,0.10
2006-10-10 10:00,86241,23240,533.88,0.10
2006-10-10 11:00,85325,23169,514.44,0.10
2006-10-10 12:00,84373,22997,508.04,0.10
2006-10-10 13:00,84706,22924,545.90,235.37
2006-10-10 14:00,84049,22953,541.46,234.60
2006-10-10 15:00,83265,22931,541.06,240.26
2006-10-10 16:00,82924,22914,527.03,0.09
2006-10-10 17:00,83047,22976,512.40,242.63
2006-10-10 18:00,85136,23222,511.31,243.19
2006-10-10 19:00,87348,23523,555.65,244.40
2006-10-10 20:00,86944,23769,563.43,243.94
2006-10-10 21:00,83863,23615,538.25,241.92
2006-10-10 22:00,78814,23016,498.00,0.09
2006-10-10 23:00,75172,22237,429.37,0.07
2006-10-11 00:00,72859,21448,347.41,0.00
2006-10-11 01:00,71329,20979,288.93,0.00
2006-10-11 02:00,70641,20667,276.57,0.00
2006-10-11 03:00,70631,20539,272.23,0.00
2006-10-11 04:00,71626,20615,337.65,0.00
2006-10-11 05:00,73501,20961,397.04,0.00
2006-10-11 06:00,78304,21596,495.19,0.03
2006-10-11 07:00,82700,22290,565.21,0.04
2006-10-11 08:00,84992,22893,552.74,0.00
2006-10-11 09:00,86646,23228,572.91,0.09
2006-10-11 10:00,86649,23287,568.91,0.10
2006-10-11 11:00,86069,23244,560.55,0.10
2006-10-11 12:00,85328,23081,547.49,0.10
2006-10-11 13:00,85239,23082,559.06,0.09
2006-10-11 14:00,84830,23120,552.65,0.09
2006-10-11 15:00,84130,23084,545.46,0.09
2006-10-11 16:00,83734,23084,534.31,0.09
2006-10-11 17:00,84142,23152,534.63,0.08
2006-10-11 18:00,86639,23477,533.62,265.51
2006-10-11 19:00,88365,23778,518.17,266.39
2006-10-11 20:00,87735,23950,508.22,261.52
2006-10-11 21:00,84483,23787,537.19,260.94
2006-10-11 22:00,79551,23123,506.21,0.09
2006-10-11 23:00,75678,22294,417.10,253.73
2006-10-12 00:00,73684,21749,376.30,0.00
2006-10-12 01:00,72134,21242,297.59,0.00
2006-10-12 02:00,71293,20891,252.50,0.00
2006-10-12 03:00,71428,20787,278.55,0.00
2006-10-12 04:00,72594,20747,345.34,0.00
2006-10-12 05:00,74887,21099,410.37,0.00
2006-10-12 06:00,79808,21690,571.87,0.00
2006-10-12 07:00,84122,22397,645.72,0.03
2006-10-12 08:00,86374,23055,666.05,0.07
2006-10-12 09:00,87831,23325,686.60,235.23
2006-10-12 10:00,87723,23360,608.37,235.19
2006-10-12 11:00,86939,23218,565.92,0.03
2006-10-12 12:00,86363,23032,563.90,0.00
2006-10-12 13:00,86533,23013,582.59,0.00
2006-10-12 14:00,86021,23035,608.72,0.00
2006-10-12 15:00,85147,23077,576.67,0.00
2006-10-12 16:00,84387,23109,547.42,0.00
2006-10-12 17:00,85288,23183,559.49,0.00
2006-10-12 18:00,87779,23456,584.13,263.36
2006-10-12 19:00,89594,23682,728.69,11.29
2006-10-12 20:00,88605,23881,"1,334.15",223.94
2006-10-12 21:00,85199,23729,563.78,0.08
2006-10-12 22:00,80411,23108,532.68,0.00
2006-10-12 23:00,76710,22338,432.35,0.07
2006-10-13 00:00,74250,21567,384.63,254.92
2006-10-13 01:00,72602,21129,325.94,252.44
2006-10-13 02:00,71920,20808,299.08,251.28
2006-10-13 03:00,71953,20730,328.71,0.07
2006-10-13 04:00,73146,20702,353.17,0.00
2006-10-13 05:00,75381,21044,408.29,0.05
2006-10-13 06:00,79095,21642,515.56,34.76
2006-10-13 07:00,83546,22304,597.44,34.40
2006-10-13 08:00,86645,22967,619.94,0.07
2006-10-13 09:00,88268,23282,602.84,0.09
2006-10-13 10:00,88160,23317,555.16,0.08
2006-10-13 11:00,86986,23210,571.99,0.08
2006-10-13 12:00,86243,23030,571.36,256.06
2006-10-13 13:00,86201,23052,570.89,255.94
2006-10-13 14:00,85623,23022,558.12,256.08
2006-10-13 15:00,84740,23014,541.12,255.19
2006-10-13 16:00,84365,23021,528.54,255.10
2006-10-13 17:00,85053,23102,541.70,0.07
2006-10-13 18:00,87795,23381,549.42,0.09
2006-10-13 19:00,89745,23628,557.70,0.09
2006-10-13 20:00,88858,23720,558.46,0.07
2006-10-13 21:00,85620,23512,506.42,0.07
2006-10-13 22:00,80642,22905,500.18,0.07
2006-10-13 23:00,77273,22141,427.17,251.60
2006-10-14 00:00,74052,21553,402.33,0.00
2006-10-14 01:00,72203,21210,333.89,0.00
2006-10-14 02:00,71282,20941,315.75,0.00
2006-10-14 03:00,71076,20797,303.99,0.00
2006-10-14 04:00,71695,20840,315.58,0.00
2006-10-14 05:00,72317,21048,347.82,0.00
2006-10-14 06:00,73362,21283,336.21,0.00
2006-10-14 07:00,76207,21649,402.78,0.00
2006-10-14 08:00,78394,22035,412.30,0.00
2006-10-14 09:00,80145,22414,430.44,0.00
2006-10-14 10:00,79645,22619,410.48,0.00
2006-10-14 11:00,79507,22588,409.57,0.00
2006-10-14 12:00,78738,22533,362.19,0.00
2006-10-14 13:00,78224,22534,386.67,0.00
2006-10-14 14:00,77835,22420,389.81,0.00
2006-10-14 15:00,77778,22409,392.17,0.00
2006-10-14 16:00,78496,22479,395.31,0.00
2006-10-14 17:00,81021,22677,442.81,0.00
2006-10-14 18:00,84301,22920,508.18,0.00
2006-10-14 19:00,86170,23212,565.61,0.00
2006-10-14 20:00,84828,23407,519.28,21.43
2006-10-14 21:00,82152,23276,495.42,0.00
2006-10-14 22:00,78532,22715,461.57,0.00
2006-10-14 23:00,74254,22129,340.32,0.00
2006-10-15 00:00,73364,21472,334.61,0.00
2006-10-15 01:00,71565,21054,264.10,0.00
2006-10-15 02:00,70625,20818,253.90,0.00
2006-10-15 03:00,70326,20655,236.45,0.00
